"x" "y" "cell_label"
"2631" 1856.804817 4037.144658 "Ependymal"
"2632" 1862.243931 4032.894637 "Ependymal"
"2633" 1865.295339 4144.639698 "Excitatory"
"2634" 1868.009816 4016.253631 "Ependymal"
"2635" 1872.936857 4106.689745 "Excitatory"
"2636" 1875.867092 4012.078609 "Ependymal"
"2637" 1875.954848 4019.589517 "Ependymal"
"2638" 1879.105991 4148.849519 "Excitatory"
"2639" 1887.324498 4011.543756 "Ependymal"
"2640" 1893.601694 4002.999994 "Ependymal"
"2641" 1899.939655 4138.423091 "Excitatory"
"2642" 1905.199518 3998.860165 "Ependymal"
"2643" 1914.406175 4044.540314 "Excitatory"
"2644" 1916.973176 3996.864463 "Ependymal"
"2645" 1921.251144 4046.798498 "Endothelial"
"2646" 1922.265078 3989.432716 "Ependymal"
"2647" 1739.541077 4072.509708 "Ependymal"
"2648" 1773.024973 4091.006429 "Ependymal"
"2649" 1802.188894 4080.769127 "Ependymal"
"2650" 1851.095163 4048.29021 "Ependymal"
"2651" 1857.860085 4046.593855 "Ependymal"
"2652" 1862.201137 4024.896332 "Ependymal"
"2653" 1904.127893 4152.962006 "Excitatory"
"2654" 1789.001682 4117.679443 "Astrocyte"
"2655" 1836.519233 4102.874924 "Inhibitory"
"2656" 1895.612399 4076.14988 "Excitatory"
"2657" 1808.090388 4138.029822 "Excitatory"
"2658" 1752.085317 4077.927164 "Ependymal"
"2659" 1873.792347 4087.700228 "Astrocyte"
"2660" 1939.836877 4080.241233 "Excitatory"
"2661" 1940.149544 4059.926023 "Excitatory"
"2662" 1947.086458 4014.395702 "Excitatory"
"2663" 1953.92283 4092.057787 "Excitatory"
"2664" 1954.120774 3988.196304 "Endothelial"
"2665" 1955.689081 4054.559252 "Excitatory"
"2666" 1963.376164 4102.714635 "Excitatory"
"2667" 1968.690463 4122.520943 "Excitatory"
"2668" 1966.091558 4143.704377 "Excitatory"
"2669" 1970.233188 3990.403333 "Excitatory"
"2670" 1968.175862 4095.648592 "Excitatory"
"2671" 1972.480805 4075.666778 "Excitatory"
"2672" 1974.933684 4057.161386 "Excitatory"
"2673" 1987.377951 4166.994017 "Excitatory"
"2674" 1988.77413 4074.295316 "Excitatory"
"2675" 1996.946484 4067.629496 "Excitatory"
"2676" 2006.929936 4080.98764 "Excitatory"
"2677" 2011.813935 4107.179468 "Excitatory"
"2678" 2019.624197 4053.188644 "Excitatory"
"2679" 2019.850749 4093.94354 "Excitatory"
"2680" 2024.540137 4139.796988 "Excitatory"
"2681" 2023.586894 4002.115067 "Mature OD"
"2682" 2025.304561 4164.643284 "Excitatory"
"2683" 2028.501854 3985.512566 "Astrocyte"
"2684" 2037.036692 4022.017339 "Excitatory"
"2685" 2036.564497 4041.765232 "Excitatory"
"2686" 2042.045377 4052.374194 "Excitatory"
"2687" 2038.057695 4084.402792 "Excitatory"
"2688" 2044.95327 3990.561124 "Astrocyte"
"2689" 2053.95664 4066.689446 "Astrocyte"
"2690" 2061.747435 3988.800875 "Endothelial"
"2691" 2064.410743 4021.482244 "Mature OD"
"2692" 2065.668807 4014.490616 "Mature OD"
"2693" 2070.517694 4168.032173 "Excitatory"
"2694" 2071.833091 4120.066566 "Endothelial"
"2695" 2073.763452 4151.738158 "Excitatory"
"2696" 2088.623617 4052.815391 "Mature OD"
"2697" 2088.6214 4091.329849 "Excitatory"
"2698" 2098.449427 4115.795282 "Excitatory"
"2699" 2098.521163 4077.661498 "Excitatory"
"2700" 2105.247719 4095.367045 "Excitatory"
"2701" 2106.650025 4160.130777 "Immature OD"
"2702" 2107.93048 3995.475375 "Astrocyte"
"2703" 2117.861143 4029.850728 "Astrocyte"
"2704" 1939.085927 4093.649064 "Excitatory"
"2705" 1947.171735 4081.953098 "Excitatory"
"2706" 1977.075464 4036.30779 "Excitatory"
"2707" 1991.983681 4048.211053 "Excitatory"
"2708" 2002.688407 4021.769006 "Excitatory"
"2709" 2000.512591 4052.288441 "Excitatory"
"2710" 2043.245012 4102.993087 "Excitatory"
"2711" 2062.346099 4045.784502 "Excitatory"
"2712" 2067.48898 4080.266007 "Excitatory"
"2713" 2105.264372 4140.071666 "Excitatory"
"2714" 2118.514838 4124.116726 "Excitatory"
"2715" 2120.798423 4068.410161 "Astrocyte"
"2716" 2118.685211 3994.824354 "Excitatory"
"2717" 1938.139003 4141.08296 "Excitatory"
"2718" 1954.373687 4065.8052 "Excitatory"
"2719" 1986.840247 4012.31738 "Excitatory"
"2720" 1999.015177 4125.887144 "Excitatory"
"2721" 2032.664573 4127.528048 "Astrocyte"
"2722" 2037.37234 4134.077376 "Excitatory"
"2723" 2051.546796 4135.014656 "Excitatory"
"2724" 2064.021638 4117.570341 "Excitatory"
"2725" 2065.57018 4132.266213 "Excitatory"
"2726" 2084.946492 4146.039287 "Excitatory"
"2727" 2117.030552 4080.561256 "Excitatory"
"2728" 1949.126256 4168.158203 "Excitatory"
"2729" 1951.275286 4036.952025 "Excitatory"
"2730" 1978.550617 3986.588525 "Astrocyte"
"2731" 2034.095066 4036.107055 "Immature OD"
"2732" 2043.813828 4040.792192 "Excitatory"
"2733" 2082.16275 4023.377036 "Astrocyte"
"2734" 1939.117576 3842.412757 "Ependymal"
"2735" 1941.111416 3831.836964 "Ependymal"
"2736" 1949.936717 3842.251364 "Ependymal"
"2737" 1953.090825 3928.761492 "Ependymal"
"2738" 1953.752364 3909.742346 "Ependymal"
"2739" 1954.380028 3861.535576 "Ependymal"
"2740" 1961.718357 3852.324364 "Ependymal"
"2741" 1959.704802 3936.584135 "Excitatory"
"2742" 1960.432356 3885.903512 "Astrocyte"
"2743" 1962.367047 3844.165635 "Ependymal"
"2744" 1965.148551 3941.071011 "Inhibitory"
"2745" 1968.958868 3826.608479 "Endothelial"
"2746" 1969.942476 3891.651444 "Astrocyte"
"2747" 1977.786338 3857.552384 "Astrocyte"
"2748" 1979.817292 3915.878423 "Endothelial"
"2749" 1987.928134 3855.563196 "Excitatory"
"2750" 2000.868936 3965.315836 "Mature OD"
"2751" 2000.349367 3898.849185 "Immature OD"
"2752" 2004.88588 3943.916562 "Astrocyte"
"2753" 2007.419215 3801.534977 "Endothelial"
"2754" 2013.483729 3913.551051 "Astrocyte"
"2755" 2021.906633 3885.638651 "Inhibitory"
"2756" 2026.877482 3817.025035 "Astrocyte"
"2757" 2032.622694 3832.955717 "Astrocyte"
"2758" 2046.078499 3813.372057 "Inhibitory"
"2759" 2045.646263 3913.840046 "Mature OD"
"2760" 2050.536598 3860.192888 "Inhibitory"
"2761" 2051.448708 3965.837848 "Excitatory"
"2762" 2058.401529 3832.024083 "Endothelial"
"2763" 2056.450922 3934.89326 "Excitatory"
"2764" 2069.766411 3792.328386 "Astrocyte"
"2765" 2075.190972 3949.295435 "Excitatory"
"2766" 2079.039801 3963.787084 "Astrocyte"
"2767" 2081.13382 3937.838002 "Excitatory"
"2768" 2087.172738 3903.515056 "Astrocyte"
"2769" 2105.463486 3873.871652 "Excitatory"
"2770" 2106.474797 3963.211169 "Endothelial"
"2771" 2112.984537 3816.293471 "Inhibitory"
"2772" 1995.380043 3814.833878 "Inhibitory"
"2773" 2084.716259 3817.904695 "Inhibitory"
"2774" 2102.851936 3840.235017 "Excitatory"
"2775" 2120.94674 3848.941412 "Inhibitory"
"2776" 1941.80529 3803.092767 "Astrocyte"
"2777" 2058.875954 3866.159049 "Astrocyte"
"2778" 2069.263362 3896.395365 "Astrocyte"
"2779" 2076.342708 3800.982877 "Inhibitory"
"2780" 2111.416135 3965.991891 "Endothelial"
"2781" 1970.483996 3805.04592 "Mature OD"
"2782" 2072.771676 3835.886376 "Astrocyte"
"2783" 1943.748875 3665.826382 "Inhibitory"
"2784" 1944.823048 3745.63843 "Inhibitory"
"2785" 1953.031461 3651.993989 "Excitatory"
"2786" 1958.545264 3726.891541 "Astrocyte"
"2787" 1971.742475 3685.486701 "Inhibitory"
"2788" 1977.467001 3650.037955 "Excitatory"
"2789" 1972.377449 3767.90177 "Astrocyte"
"2790" 1977.737239 3612.052351 "Inhibitory"
"2791" 1981.756362 3679.946767 "Inhibitory"
"2792" 1983.615684 3753.61773 "Inhibitory"
"2793" 1984.311387 3605.572582 "Endothelial"
"2794" 1989.626017 3651.184176 "Inhibitory"
"2795" 1992.013769 3672.683289 "Inhibitory"
"2796" 1996.129088 3714.256345 "Inhibitory"
"2797" 2001.901921 3684.530841 "Inhibitory"
"2798" 2004.720214 3609.776456 "Inhibitory"
"2799" 2018.126045 3616.000095 "Inhibitory"
"2800" 2021.31588 3695.387595 "Inhibitory"
"2801" 2023.04852 3711.75657 "Inhibitory"
"2802" 2025.218686 3676.898199 "Inhibitory"
"2803" 2030.163057 3721.618544 "Inhibitory"
"2804" 2035.055583 3633.543296 "Mature OD"
"2805" 2036.52011 3717.573253 "Astrocyte"
"2806" 2034.972981 3740.241933 "Endothelial"
"2807" 2037.952362 3681.545991 "Immature OD"
"2808" 2042.269908 3698.681998 "Inhibitory"
"2809" 2046.599837 3674.023511 "Inhibitory"
"2810" 2059.323311 3654.429724 "Inhibitory"
"2811" 2060.603153 3613.985479 "Mature OD"
"2812" 2064.856006 3676.276596 "Inhibitory"
"2813" 2071.496605 3735.402309 "Astrocyte"
"2814" 2076.221215 3630.028085 "Astrocyte"
"2815" 2078.064256 3694.167282 "Inhibitory"
"2816" 2084.19929 3746.881098 "Astrocyte"
"2817" 2086.433038 3730.790759 "Inhibitory"
"2818" 2093.208834 3667.31975 "Astrocyte"
"2819" 2102.001076 3599.539816 "Astrocyte"
"2820" 2103.796019 3686.369682 "Astrocyte"
"2821" 2108.441949 3626.133507 "Inhibitory"
"2822" 1944.239802 3600.727531 "Astrocyte"
"2823" 1943.262146 3675.01823 "Inhibitory"
"2824" 1960.671523 3662.616534 "Inhibitory"
"2825" 1981.747075 3734.763219 "Endothelial"
"2826" 1992.105653 3739.01158 "Endothelial"
"2827" 2001.813343 3587.656829 "Microglia"
"2828" 2002.306717 3613.894582 "Immature OD"
"2829" 2016.81587 3663.572538 "Inhibitory"
"2830" 2071.977621 3750.500906 "Astrocyte"
"2831" 2079.38823 3755.921417 "Inhibitory"
"2832" 2111.870566 3735.847279 "Astrocyte"
"2833" 2120.082216 3734.642327 "Inhibitory"
"2834" 1944.348978 3754.020638 "Astrocyte"
"2835" 1968.358598 3707.792886 "Astrocyte"
"2836" 1975.122289 3625.610381 "Excitatory"
"2837" 2071.1746 3597.064945 "Excitatory"
"2838" 2075.316096 3608.624001 "Inhibitory"
"2839" 2108.641856 3703.662334 "Immature OD"
"2840" 1946.370326 3628.752531 "Excitatory"
"2841" 2089.607215 3630.917458 "Inhibitory"
"2842" 1952.273238 3661.459605 "Inhibitory"
"2843" 1959.704785 3632.469815 "Inhibitory"
"2844" 1992.019751 3660.697899 "Inhibitory"
"2845" 2053.291267 3630.140902 "Endothelial"
"2846" 2060.248984 3765.792727 "Inhibitory"
"2847" 2075.20385 3719.798598 "Endothelial"
"2848" 2082.891413 3683.923056 "Inhibitory"
"2849" 2090.027507 3712.43507 "Inhibitory"
"2850" 2103.856721 3712.685309 "Inhibitory"
"2851" 2114.952056 3669.566006 "Excitatory"
"2852" 1934.425181 3517.969841 "Astrocyte"
"2853" 1934.957669 3537.573597 "Excitatory"
"2854" 1946.097589 3420.566461 "Excitatory"
"2855" 1947.260607 3475.93764 "Endothelial"
"2856" 1948.848355 3509.127242 "Inhibitory"
"2857" 1949.061629 3529.753367 "Excitatory"
"2858" 1960.326609 3559.592823 "Astrocyte"
"2859" 1965.697028 3399.896559 "Endothelial"
"2860" 1968.764879 3442.440648 "Inhibitory"
"2861" 1968.635917 3469.768648 "Inhibitory"
"2862" 1969.664528 3533.531315 "Inhibitory"
"2863" 1971.428116 3390.179691 "Astrocyte"
"2864" 1975.976476 3519.542839 "Excitatory"
"2865" 1981.753075 3506.590367 "Endothelial"
"2866" 1987.854957 3470.199199 "Inhibitory"
"2867" 1992.990812 3440.91286 "Astrocyte"
"2868" 1994.619032 3522.370972 "Inhibitory"
"2869" 2003.653002 3414.683442 "Inhibitory"
"2870" 2007.096959 3559.028621 "Immature OD"
"2871" 2008.974049 3474.75685 "Inhibitory"
"2872" 2020.962082 3403.785413 "Inhibitory"
"2873" 2027.138136 3526.470244 "Inhibitory"
"2874" 2032.055319 3548.891443 "Inhibitory"
"2875" 2029.373847 3432.175223 "Endothelial"
"2876" 2033.823563 3490.202565 "Inhibitory"
"2877" 2036.910654 3506.81058 "Endothelial"
"2878" 2038.772106 3539.574614 "Immature OD"
"2879" 2041.904197 3395.881214 "Inhibitory"
"2880" 2040.772647 3474.974909 "Inhibitory"
"2881" 2039.152373 3462.039078 "Inhibitory"
"2882" 2047.30272 3557.661946 "Inhibitory"
"2883" 2050.718264 3432.680516 "Inhibitory"
"2884" 2055.946935 3513.81232 "Astrocyte"
"2885" 2055.23931 3422.599174 "Inhibitory"
"2886" 2067.782292 3559.956208 "Inhibitory"
"2887" 2070.439518 3534.607839 "Astrocyte"
"2888" 2071.492993 3413.188004 "Endothelial"
"2889" 2077.201647 3565.157266 "Inhibitory"
"2890" 2077.550775 3391.726793 "Inhibitory"
"2891" 2080.575072 3429.715783 "Inhibitory"
"2892" 2095.094394 3524.408217 "Inhibitory"
"2893" 2096.833383 3430.951911 "Endothelial"
"2894" 2097.112978 3566.246476 "Inhibitory"
"2895" 2113.033827 3435.589591 "Endothelial"
"2896" 2112.685017 3502.08201 "Inhibitory"
"2897" 2112.558448 3475.040819 "Astrocyte"
"2898" 2116.140165 3555.98785 "Excitatory"
"2899" 1939.487326 3567.991071 "Inhibitory"
"2900" 1942.280734 3467.128483 "Mature OD"
"2901" 1943.586941 3438.127519 "Excitatory"
"2902" 1952.894475 3494.521967 "Excitatory"
"2903" 1966.326386 3413.354477 "Inhibitory"
"2904" 1986.507848 3410.672728 "Inhibitory"
"2905" 2003.271327 3449.311206 "Inhibitory"
"2906" 2010.965268 3531.946695 "Inhibitory"
"2907" 2027.447596 3554.906989 "Inhibitory"
"2908" 2049.456304 3534.44372 "Inhibitory"
"2909" 2062.773077 3461.15089 "Excitatory"
"2910" 2093.353671 3508.109153 "Astrocyte"
"2911" 1939.229907 3479.317239 "Inhibitory"
"2912" 1965.486555 3501.946679 "Inhibitory"
"2913" 1997.463268 3506.621042 "Inhibitory"
"2914" 2013.64181 3505.772763 "Inhibitory"
"2915" 2054.267693 3554.486719 "Microglia"
"2916" 2061.920973 3389.548931 "Excitatory"
"2917" 2070.254871 3484.468769 "Mature OD"
"2918" 2103.129307 3413.885736 "Inhibitory"
"2919" 2108.471889 3482.156752 "Astrocyte"
"2920" 2114.923667 3412.721775 "Astrocyte"
"2921" 2120.840076 3417.889308 "Astrocyte"
"2922" 2094.007549 3424.847867 "Astrocyte"
"2923" 2110.848445 3449.071661 "Immature OD"
"2924" 1935.478418 3340.173206 "Inhibitory"
"2925" 1935.800652 3351.361421 "Inhibitory"
"2926" 1945.345293 3233.0672 "Astrocyte"
"2927" 1944.562009 3359.248493 "Mature OD"
"2928" 1949.917128 3280.208891 "Inhibitory"
"2929" 1951.713726 3299.968279 "Inhibitory"
"2930" 1954.563662 3193.898767 "Excitatory"
"2931" 1959.788784 3332.342579 "Excitatory"
"2932" 1965.502107 3190.698498 "Inhibitory"
"2933" 1972.018632 3247.198315 "Inhibitory"
"2934" 1981.845346 3212.646751 "Inhibitory"
"2935" 1986.885011 3368.649892 "Excitatory"
"2936" 1992.833576 3207.263585 "Astrocyte"
"2937" 1992.685094 3334.896012 "Inhibitory"
"2938" 1993.739408 3265.55951 "Inhibitory"
"2939" 2002.682159 3240.893305 "Inhibitory"
"2940" 2002.390096 3197.142043 "Inhibitory"
"2941" 2007.303123 3317.075699 "Endothelial"
"2942" 2007.992063 3289.690359 "Mature OD"
"2943" 2011.162584 3340.888305 "Inhibitory"
"2944" 2016.800223 3222.016037 "Inhibitory"
"2945" 2028.837989 3357.387907 "Excitatory"
"2946" 2040.222927 3369.106362 "Mature OD"
"2947" 2041.082871 3286.025044 "Inhibitory"
"2948" 2042.264592 3215.663095 "Inhibitory"
"2949" 2040.464922 3313.43377 "Inhibitory"
"2950" 2049.609399 3361.203587 "Inhibitory"
"2951" 2052.207866 3332.836095 "Inhibitory"
"2952" 2064.886669 3305.545503 "Inhibitory"
"2953" 2066.184765 3265.02625 "Excitatory"
"2954" 2068.272313 3355.190913 "Inhibitory"
"2955" 2072.917599 3204.959299 "Excitatory"
"2956" 2076.783964 3251.688727 "Excitatory"
"2957" 2082.477139 3209.928557 "Astrocyte"
"2958" 2087.544617 3303.29793 "Endothelial"
"2959" 2087.666818 3344.288655 "Excitatory"
"2960" 2092.598242 3279.350303 "Astrocyte"
"2961" 2095.917188 3270.769912 "Mature OD"
"2962" 2105.864351 3344.024811 "Excitatory"
"2963" 2115.708716 3231.329651 "Mature OD"
"2964" 2119.653808 3355.210074 "Excitatory"
"2965" 1940.06617 3270.602432 "Inhibitory"
"2966" 1950.136654 3351.01284 "Astrocyte"
"2967" 1956.173637 3354.979243 "Microglia"
"2968" 1991.187805 3254.791893 "Excitatory"
"2969" 2019.337255 3257.172359 "Astrocyte"
"2970" 2032.310492 3235.732732 "Excitatory"
"2971" 2057.447518 3300.277683 "Inhibitory"
"2972" 2060.649726 3243.762094 "Excitatory"
"2973" 2062.323695 3330.769011 "Excitatory"
"2974" 2095.687551 3323.31399 "Excitatory"
"2975" 2100.707527 3348.433242 "Excitatory"
"2976" 2102.173556 3189.076522 "Immature OD"
"2977" 2117.153951 3269.560607 "Inhibitory"
"2978" 2115.555292 3341.342125 "Inhibitory"
"2979" 2023.790147 3280.809938 "Inhibitory"
"2980" 2054.39048 3277.934655 "Immature OD"
"2981" 2075.151168 3305.866352 "Inhibitory"
"2982" 2075.647013 3261.98011 "Excitatory"
"2983" 2100.890382 3240.86556 "Mature OD"
"2984" 2103.073628 3323.403644 "Immature OD"
"2985" 1983.516667 3302.43563 "Excitatory"
"2986" 1984.779723 3293.255843 "Inhibitory"
"2987" 1989.366714 3194.964847 "Excitatory"
"2988" 2025.007236 3302.645907 "Endothelial"
"2989" 2029.20086 3310.259065 "Endothelial"
"2990" 1936.958451 3115.476543 "Excitatory"
"2991" 1937.776514 2993.921873 "Inhibitory"
"2992" 1939.196508 3100.153523 "Excitatory"
"2993" 1941.87497 3022.363651 "Astrocyte"
"2994" 1947.91317 3154.751693 "Inhibitory"
"2995" 1945.595813 3081.335961 "Inhibitory"
"2996" 1946.035881 3036.19073 "Inhibitory"
"2997" 1955.612009 3101.78639 "Inhibitory"
"2998" 1960.463649 3111.783763 "Endothelial"
"2999" 1961.222917 3083.213759 "Mature OD"
"3000" 1963.379006 3137.596838 "Astrocyte"
"3001" 1963.978234 3003.188327 "Astrocyte"
"3002" 1968.659517 3038.562098 "Astrocyte"
"3003" 1974.743839 3083.814875 "Inhibitory"
"3004" 1983.862771 3048.346915 "Immature OD"
"3005" 1985.864056 3107.995971 "Inhibitory"
"3006" 2000.77804 3054.287955 "Excitatory"
"3007" 2005.307595 3000.126016 "Astrocyte"
"3008" 2016.769754 3078.112942 "Endothelial"
"3009" 2024.245962 3037.363048 "Inhibitory"
"3010" 2024.450907 3019.763757 "Inhibitory"
"3011" 2026.839682 3121.763294 "Inhibitory"
"3012" 2029.666668 3167.0485 "Endothelial"
"3013" 2037.827213 3058.142699 "Inhibitory"
"3014" 2043.787729 3055.391387 "Inhibitory"
"3015" 2044.517467 3119.86569 "Excitatory"
"3016" 2048.942843 3090.770288 "Inhibitory"
"3017" 2057.808321 2998.704241 "Inhibitory"
"3018" 2063.863609 2999.914136 "Inhibitory"
"3019" 2068.806107 3141.096063 "Inhibitory"
"3020" 2068.283692 3067.81863 "Inhibitory"
"3021" 2074.216266 3114.626346 "Excitatory"
"3022" 2081.598454 3087.827054 "Inhibitory"
"3023" 2082.097898 2982.66968 "Astrocyte"
"3024" 2086.681188 3135.803891 "Inhibitory"
"3025" 2098.006638 3043.34944 "Endothelial"
"3026" 2108.979648 3091.3804 "Endothelial"
"3027" 2111.322153 3017.999178 "Astrocyte"
"3028" 2111.098419 2998.015723 "Astrocyte"
"3029" 2114.248414 3104.039687 "Endothelial"
"3030" 2114.061329 3150.187545 "Excitatory"
"3031" 2115.575434 3167.365649 "Astrocyte"
"3032" 2119.512735 3021.0492 "Inhibitory"
"3033" 1980.783176 3087.427566 "Excitatory"
"3034" 1984.133462 3071.115591 "Astrocyte"
"3035" 1987.558417 3017.971 "Endothelial"
"3036" 1997.578529 3160.198503 "Inhibitory"
"3037" 2035.405333 3134.091961 "Astrocyte"
"3038" 2047.118833 3031.824849 "Inhibitory"
"3039" 2047.299624 3171.340874 "Astrocyte"
"3040" 2106.895544 3003.408617 "Astrocyte"
"3041" 1965.254921 2984.196455 "Immature OD"
"3042" 1970.027944 2990.71471 "Excitatory"
"3043" 2020.797259 3089.228412 "Mature OD"
"3044" 2067.135485 3144.020527 "Inhibitory"
"3045" 2090.137831 2996.250118 "Mature OD"
"3046" 2053.143603 3106.730229 "Inhibitory"
"3047" 1938.308359 2910.953469 "Inhibitory"
"3048" 1936.607829 2817.498845 "Excitatory"
"3049" 1938.593192 2954.160609 "Inhibitory"
"3050" 1943.68578 2800.141656 "Excitatory"
"3051" 1945.018107 2862.465969 "Microglia"
"3052" 1947.914539 2881.429497 "Inhibitory"
"3053" 1953.269985 2900.683785 "Excitatory"
"3054" 1956.169347 2800.928931 "Excitatory"
"3055" 1961.967085 2868.763553 "Astrocyte"
"3056" 1960.911472 2937.072757 "Inhibitory"
"3057" 1963.691282 2792.344346 "Excitatory"
"3058" 1975.414627 2836.028595 "Excitatory"
"3059" 1978.170234 2885.622336 "Inhibitory"
"3060" 1981.802252 2909.942392 "Inhibitory"
"3061" 1985.513553 2855.79108 "Excitatory"
"3062" 1983.846906 2943.456757 "Endothelial"
"3063" 1992.329577 2966.256403 "Astrocyte"
"3064" 2001.113938 2902.700281 "Endothelial"
"3065" 2000.521243 2870.072267 "Inhibitory"
"3066" 2001.197407 2834.368466 "Excitatory"
"3067" 2003.437999 2875.64751 "Astrocyte"
"3068" 2013.98474 2959.479504 "Excitatory"
"3069" 2016.940842 2841.977626 "Excitatory"
"3070" 2017.180882 2859.613295 "Excitatory"
"3071" 2021.266314 2875.022718 "Inhibitory"
"3072" 2022.67655 2923.717128 "Mature OD"
"3073" 2028.44916 2909.948796 "Excitatory"
"3074" 2043.219675 2968.788104 "Astrocyte"
"3075" 2046.334782 2821.902791 "Excitatory"
"3076" 2044.696642 2898.073525 "Astrocyte"
"3077" 2047.869941 2884.790557 "Excitatory"
"3078" 2050.310431 2923.510261 "Endothelial"
"3079" 2052.81906 2936.541986 "Excitatory"
"3080" 2052.342869 2873.40402 "Excitatory"
"3081" 2054.497324 2791.579447 "Excitatory"
"3082" 2069.340667 2790.543436 "Excitatory"
"3083" 2077.050068 2865.432957 "Inhibitory"
"3084" 2078.938457 2850.208946 "Endothelial"
"3085" 2083.797594 2889.849671 "Astrocyte"
"3086" 2104.122929 2865.384575 "Excitatory"
"3087" 2104.925653 2946.799945 "Excitatory"
"3088" 2118.455246 2934.37578 "Immature OD"
"3089" 1943.079313 2842.928868 "Excitatory"
"3090" 1946.070274 2870.295787 "Astrocyte"
"3091" 1961.76859 2899.649783 "Endothelial"
"3092" 1978.081777 2929.081143 "Astrocyte"
"3093" 1981.443875 2807.762743 "Excitatory"
"3094" 1988.078136 2797.638571 "Excitatory"
"3095" 1989.817523 2877.360251 "Excitatory"
"3096" 2011.752908 2945.00259 "Astrocyte"
"3097" 2022.092659 2806.493124 "Astrocyte"
"3098" 2041.712953 2852.670455 "Inhibitory"
"3099" 2076.458363 2940.584934 "Endothelial"
"3100" 2100.694033 2854.134286 "Microglia"
"3101" 1950.695166 2803.064427 "Excitatory"
"3102" 1963.152243 2821.667494 "Excitatory"
"3103" 2019.96335 2798.273287 "Inhibitory"
"3104" 2054.916742 2948.802136 "Excitatory"
"3105" 2064.535461 2957.389467 "Mature OD"
"3106" 2088.702694 2900.53031 "Excitatory"
"3107" 2110.257785 2924.356056 "Inhibitory"
"3108" 1985.105432 2830.339323 "Astrocyte"
"3109" 2082.150836 2904.062792 "Excitatory"
"3110" 2082.914009 2912.32481 "Excitatory"
"3111" 2087.830858 2959.095132 "Mature OD"
"3112" 1938.777237 2884.166389 "Excitatory"
"3113" 1940.74197 2589.566953 "Astrocyte"
"3114" 1954.066134 2750.455129 "Mature OD"
"3115" 1954.727308 2587.653571 "Astrocyte"
"3116" 1952.826913 2646.706239 "Inhibitory"
"3117" 1956.207154 2683.505435 "Inhibitory"
"3118" 1955.738308 2730.71565 "Excitatory"
"3119" 1965.686194 2696.33565 "Excitatory"
"3120" 1977.191475 2761.134274 "Excitatory"
"3121" 1980.532189 2641.851693 "Endothelial"
"3122" 1983.32301 2652.9332 "Endothelial"
"3123" 1982.184855 2753.498546 "Excitatory"
"3124" 1986.239454 2762.682727 "Astrocyte"
"3125" 1987.116844 2634.481944 "Inhibitory"
"3126" 1986.582864 2716.625223 "Excitatory"
"3127" 1992.617015 2600.525752 "Astrocyte"
"3128" 1990.696167 2736.436153 "Endothelial"
"3129" 1996.116793 2613.078105 "Pericytes"
"3130" 1997.71403 2682.664111 "Excitatory"
"3131" 2010.607283 2674.813833 "Excitatory"
"3132" 2023.547715 2634.790508 "Astrocyte"
"3133" 2025.224737 2721.744029 "Excitatory"
"3134" 2029.590201 2679.505162 "Endothelial"
"3135" 2031.610578 2651.854612 "Astrocyte"
"3136" 2033.040034 2663.058461 "Endothelial"
"3137" 2036.757562 2620.169809 "Astrocyte"
"3138" 2039.293111 2704.248489 "Inhibitory"
"3139" 2045.873559 2691.214482 "Inhibitory"
"3140" 2044.823328 2721.434164 "Excitatory"
"3141" 2050.956024 2642.410341 "Excitatory"
"3142" 2057.701647 2757.95422 "Mature OD"
"3143" 2067.245188 2683.079885 "Endothelial"
"3144" 2068.062631 2639.934565 "Inhibitory"
"3145" 2080.552134 2621.70723 "Astrocyte"
"3146" 2083.050767 2664.563327 "Inhibitory"
"3147" 2087.409392 2752.179787 "Inhibitory"
"3148" 2088.539404 2623.275665 "Astrocyte"
"3149" 2094.994271 2688.38907 "Endothelial"
"3150" 2102.01894 2691.886003 "Endothelial"
"3151" 2105.32908 2742.572403 "Endothelial"
"3152" 2115.089421 2730.311409 "Endothelial"
"3153" 2112.936715 2680.852103 "Endothelial"
"3154" 2121.554559 2761.281197 "Astrocyte"
"3155" 1935.071138 2731.940851 "Excitatory"
"3156" 1938.621615 2750.682367 "Excitatory"
"3157" 1976.898218 2676.842661 "Endothelial"
"3158" 2032.400777 2643.452082 "Endothelial"
"3159" 2032.663909 2717.02132 "Astrocyte"
"3160" 2042.524937 2597.958396 "Astrocyte"
"3161" 2055.248628 2735.100771 "Excitatory"
"3162" 2092.556856 2642.776118 "Excitatory"
"3163" 2109.037256 2716.098705 "Endothelial"
"3164" 1941.877354 2709.707941 "Excitatory"
"3165" 1948.96515 2588.659299 "Microglia"
"3166" 1956.64445 2738.69171 "Immature OD"
"3167" 1961.649799 2714.070193 "Excitatory"
"3168" 1973.988882 2729.322275 "Excitatory"
"3169" 1966.949334 2639.883309 "Astrocyte"
"3170" 1975.029859 2592.522507 "Astrocyte"
"3171" 1994.447789 2657.11945 "Astrocyte"
"3172" 1993.386333 2753.120979 "Excitatory"
"3173" 2001.726575 2675.068284 "Immature OD"
"3174" 2004.86587 2710.280523 "Excitatory"
"3175" 2012.304164 2612.870717 "Astrocyte"
"3176" 2082.121187 2589.722847 "Immature OD"
"3177" 1943.81106 2679.299916 "Astrocyte"
"3178" 2001.868921 2606.034641 "Immature OD"
"3179" 2111.901529 2587.714346 "Astrocyte"
